"time","device_id","air_temperature","air_humidity","light","soil_temperature","soil_moisture","soil_ph","soil_ec","soil_nitrogen","soil_phosphorus","soil_potassium"
"2026-04-24 07:37:23.4031","collector_001",20.8,28.3,1409.0,17.8,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 07:42:25.458137","collector_001",20.9,25.8,1433.0,17.8,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 07:47:27.298098","collector_001",21.0,25.4,1457.0,17.9,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 07:52:29.231073","collector_001",21.0,26.0,1475.0,17.9,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 07:57:31.159066","collector_001",21.0,26.5,1497.0,17.9,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 08:02:32.971077","collector_001",21.0,28.7,1518.0,17.9,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 08:07:34.90307","collector_001",21.1,26.4,1536.0,17.9,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 08:12:37.177064","collector_001",21.1,26.3,1554.0,17.9,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 08:17:39.148105","collector_001",21.1,25.6,1566.0,17.9,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 08:22:41.236075","collector_001",21.1,25.6,1580.0,18.0,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 08:27:43.403069","collector_001",21.1,25.3,1595.0,18.0,21.3,7.0,327.0,15.0,23.0,53.0
"2026-04-24 08:32:45.231071","collector_001",21.1,25.2,1608.0,18.0,21.3,7.0,328.0,15.0,23.0,53.0
"2026-04-24 08:37:47.405077","collector_001",21.2,25.5,1621.0,18.1,21.3,7.0,328.0,15.0,23.0,53.0
"2026-04-24 08:42:49.192069","collector_001",21.2,25.1,1632.0,18.1,21.3,7.0,328.0,15.0,23.0,53.0
"2026-04-24 08:47:52.480592","collector_001",21.2,25.2,1641.0,18.1,21.3,7.0,328.0,15.0,23.0,53.0
"2026-04-24 08:52:54.469093","collector_001",21.2,25.8,1652.0,18.2,21.3,7.0,328.0,15.0,23.0,53.0
"2026-04-24 08:57:56.551063","collector_001",21.2,28.0,1660.0,18.2,21.3,7.0,328.0,15.0,23.0,53.0
"2026-04-24 09:02:58.927112","collector_001",21.3,27.7,1665.0,18.2,21.3,7.0,328.0,15.0,23.0,53.0
"2026-04-24 09:08:00.663083","collector_001",21.3,25.2,1672.0,18.3,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:13:02.793097","collector_001",21.3,24.9,1677.0,18.3,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:18:05.218077","collector_001",21.3,26.0,1682.0,18.3,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:23:07.504094","collector_001",21.3,26.3,1690.0,18.4,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:28:09.167079","collector_001",21.4,25.9,1693.0,18.4,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:33:11.157079","collector_001",21.4,25.3,1694.0,18.4,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:38:13.011064","collector_001",21.3,25.7,1698.0,18.5,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:43:15.618361","collector_001",21.3,25.0,1700.0,18.5,21.3,7.0,329.0,15.0,23.0,53.0
"2026-04-24 09:48:17.366098","collector_001",21.4,25.7,1702.0,18.5,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 09:53:19.282105","collector_001",21.5,25.1,1704.0,18.5,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 09:58:21.10709","collector_001",21.4,25.4,1704.0,18.6,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 10:03:23.184306","collector_001",21.5,25.6,1708.0,18.6,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 10:08:25.004802","collector_001",21.4,24.7,1711.0,18.6,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 10:13:27.592287","collector_001",21.4,25.6,1713.0,18.6,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 10:18:29.639295","collector_001",21.5,24.3,1716.0,18.6,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 10:23:31.724785","collector_001",21.5,24.4,1719.0,18.7,21.3,7.0,330.0,15.0,23.0,53.0
"2026-04-24 10:28:33.334282","collector_001",21.6,25.1,1722.0,18.7,21.3,7.0,331.0,15.0,23.0,53.0
"2026-04-24 10:33:35.052281","collector_001",21.6,25.3,1722.0,18.7,21.3,7.0,331.0,15.0,23.0,53.0
"2026-04-24 10:38:37.140291","collector_001",21.7,24.5,1813.0,18.8,21.3,7.0,331.0,15.0,23.0,53.0
"2026-04-24 10:43:39.472284","collector_001",21.8,26.0,1816.0,18.8,21.3,7.0,331.0,15.0,23.0,53.0
"2026-04-24 10:48:41.680329","collector_001",21.7,25.1,1813.0,18.8,21.3,7.0,331.0,15.0,23.0,53.0
"2026-04-24 10:53:43.631306","collector_001",21.8,26.6,1819.0,18.8,21.3,7.0,331.0,15.0,23.0,53.0
"2026-04-24 10:58:45.889287","collector_001",21.9,24.3,1822.0,18.9,21.3,7.0,331.0,15.0,23.0,53.0
"2026-04-24 11:03:48.445287","collector_001",22.0,24.7,1821.0,18.9,21.3,7.0,332.0,15.0,23.0,53.0
"2026-04-24 11:08:50.833308","collector_001",22.0,24.3,1824.0,18.9,21.3,7.0,332.0,15.0,23.0,53.0
"2026-04-24 11:13:53.56632","collector_001",22.0,24.4,1827.0,19.0,21.3,7.0,332.0,15.0,23.0,53.0
"2026-04-24 11:18:55.881297","collector_001",22.0,24.6,1831.0,19.0,21.3,7.0,332.0,15.0,23.0,53.0
"2026-04-24 11:23:58.111289","collector_001",22.2,26.2,1832.0,19.0,21.3,7.0,332.0,15.0,23.0,53.0
"2026-04-24 11:29:00.367284","collector_001",22.2,23.9,1831.0,19.1,21.3,7.0,333.0,15.0,23.0,54.0
"2026-04-24 11:34:02.173284","collector_001",22.2,24.0,1834.0,19.1,21.3,7.0,333.0,15.0,23.0,54.0
"2026-04-24 11:39:04.395289","collector_001",22.2,23.6,1836.0,19.2,21.3,7.0,333.0,15.0,23.0,54.0
"2026-04-24 11:44:06.635289","collector_001",22.3,23.9,1839.0,19.2,21.3,7.0,333.0,15.0,23.0,54.0
"2026-04-24 11:49:08.528323","collector_001",22.3,23.2,1842.0,19.2,21.3,7.0,333.0,15.0,23.0,54.0
"2026-04-24 11:54:10.454297","collector_001",22.4,23.8,1851.0,19.3,21.3,7.0,333.0,15.0,23.0,54.0
"2026-04-24 11:59:14.388289","collector_001",22.4,23.1,1852.0,19.3,21.3,7.0,333.0,15.0,23.0,54.0
"2026-04-24 12:04:16.621282","collector_001",22.4,22.6,1855.0,19.3,21.3,7.0,334.0,15.0,23.0,54.0
"2026-04-24 12:09:18.333284","collector_001",22.5,22.4,1854.0,19.4,21.3,7.0,334.0,15.0,23.0,54.0
"2026-04-24 12:14:20.164286","collector_001",22.6,22.2,1856.0,19.4,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:19:21.882374","collector_001",22.6,23.8,1859.0,19.5,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:24:23.637284","collector_001",22.6,21.9,1860.0,19.5,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:29:25.248295","collector_001",22.6,24.0,1862.0,19.6,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:34:27.001288","collector_001",22.7,22.7,1861.0,19.6,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:39:28.796314","collector_001",22.7,26.0,1863.0,19.6,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:44:30.776284","collector_001",22.7,22.7,1867.0,19.7,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:49:33.380284","collector_001",22.8,20.4,1877.0,19.7,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:54:35.778284","collector_001",22.9,23.1,1881.0,19.8,21.3,7.1,335.0,15.0,23.0,54.0
"2026-04-24 12:59:49.990295","collector_001",23.0,24.3,1884.0,19.8,21.3,7.1,336.0,16.0,23.0,54.0
"2026-04-24 13:04:52.464242","collector_001",23.0,22.0,1886.0,19.8,21.3,7.1,336.0,16.0,23.0,54.0
"2026-04-24 13:09:54.74425","collector_001",22.9,23.3,1883.0,19.9,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:14:57.087768","collector_001",23.0,25.8,1886.0,19.9,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:19:59.386263","collector_001",23.1,23.5,1889.0,20.0,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:25:01.433246","collector_001",23.1,22.8,1888.0,20.0,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:30:03.562237","collector_001",23.1,22.0,1887.0,20.0,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:35:05.656268","collector_001",23.1,22.4,1888.0,20.1,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:40:07.868242","collector_001",23.2,21.1,1885.0,20.1,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:45:09.672269","collector_001",23.1,21.9,1887.0,20.1,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:50:11.767246","collector_001",23.1,21.2,1883.0,20.2,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 13:55:13.727241","collector_001",23.2,19.7,1892.0,20.2,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 14:00:15.74653","collector_001",23.3,19.8,1899.0,20.2,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 14:05:17.525274","collector_001",23.3,20.1,1903.0,20.3,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 14:10:19.775244","collector_001",23.4,19.4,1899.0,20.3,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 14:15:21.746242","collector_001",23.4,20.8,1904.0,20.3,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 14:20:24.325246","collector_001",23.4,17.5,1914.0,20.4,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 14:25:26.427241","collector_001",23.5,18.1,1927.0,20.4,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 14:30:28.193246","collector_001",23.6,17.9,1932.0,20.4,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 14:35:30.893237","collector_001",23.5,20.4,1937.0,20.5,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 14:40:32.980274","collector_001",23.6,21.4,1937.0,20.5,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 14:45:34.900253","collector_001",23.6,19.5,1940.0,20.5,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 14:50:36.787795","collector_001",23.8,20.5,1947.0,20.6,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 14:55:38.582276","collector_001",23.8,17.8,1947.0,20.6,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:00:40.857254","collector_001",23.8,16.0,1946.0,20.6,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:05:43.04325","collector_001",23.8,19.4,1946.0,20.7,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:10:44.769277","collector_001",23.8,17.7,1945.0,20.7,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:15:46.92724","collector_001",23.8,19.1,1945.0,20.7,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:20:49.070242","collector_001",23.8,15.9,1939.0,20.8,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:25:51.190246","collector_001",23.8,16.8,1933.0,20.8,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:31:43.788243","collector_001",23.9,14.9,1925.0,20.9,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:36:53.961242","collector_001",23.9,14.7,1914.0,20.9,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:41:56.842329","collector_001",23.8,16.8,1925.0,20.9,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:46:59.03525","collector_001",23.8,15.6,1922.0,21.0,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:52:01.154306","collector_001",23.8,16.7,1922.0,21.0,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 15:57:03.959263","collector_001",23.8,17.3,1925.0,21.0,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:02:06.241689","collector_001",23.7,18.2,1927.0,21.1,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:07:07.934677","collector_001",23.7,17.1,1946.0,21.1,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:12:10.163677","collector_001",23.8,17.0,1953.0,21.1,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:17:12.288672","collector_001",23.9,17.3,1948.0,21.1,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:22:14.226672","collector_001",23.9,17.3,1957.0,21.1,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:27:16.261672","collector_001",23.8,18.8,1971.0,21.1,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:32:18.613734","collector_001",23.8,18.3,1981.0,21.1,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:37:20.903689","collector_001",24.0,18.7,1994.0,21.2,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:42:22.923719","collector_001",24.0,21.4,1983.0,21.2,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:47:24.94767","collector_001",23.9,20.7,1979.0,21.2,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:52:26.982685","collector_001",23.9,21.0,1967.0,21.3,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 16:57:28.668687","collector_001",24.0,20.9,1942.0,21.3,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 17:02:31.106674","collector_001",23.9,21.5,1926.0,21.3,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 17:07:33.097736","collector_001",23.9,21.7,1913.0,21.3,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 17:12:35.488696","collector_001",23.9,21.8,1896.0,21.3,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 17:17:37.715677","collector_001",23.9,21.5,1883.0,21.3,21.3,7.1,339.0,16.0,23.0,54.0
"2026-04-24 17:22:39.382741","collector_001",23.9,21.3,1855.0,21.3,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 17:27:41.295672","collector_001",24.0,21.4,1835.0,21.4,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 17:32:43.565688","collector_001",23.9,21.9,1807.0,21.4,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 17:37:45.431681","collector_001",24.0,21.7,1784.0,21.4,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 17:42:47.503721","collector_001",24.0,21.9,1748.0,21.4,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 17:47:49.459683","collector_001",24.1,22.0,1716.0,21.5,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 17:52:52.070726","collector_001",24.1,22.6,1685.0,21.5,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 17:57:53.888708","collector_001",24.0,21.4,1653.0,21.5,21.3,7.1,338.0,16.0,23.0,54.0
"2026-04-24 18:02:55.895677","collector_001",23.9,22.0,1608.0,21.5,21.3,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:07:57.526705","collector_001",24.1,22.0,1551.0,21.5,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:12:59.350676","collector_001",24.3,22.7,1462.0,21.5,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:18:00.949677","collector_001",24.1,22.5,1357.0,21.5,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:23:02.926211","collector_001",24.0,23.5,1249.0,21.5,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:28:04.685669","collector_001",23.9,23.4,1143.0,21.5,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:33:07.108672","collector_001",23.8,24.9,1022.0,21.6,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:38:09.52267","collector_001",23.8,24.5,892.0,21.6,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:43:11.417677","collector_001",23.6,23.7,752.0,21.6,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:48:13.031672","collector_001",23.5,25.9,618.0,21.6,21.2,7.1,337.0,16.0,23.0,54.0
"2026-04-24 18:53:15.42167","collector_001",23.4,24.5,496.0,21.6,21.2,7.1,336.0,16.0,23.0,54.0
"2026-04-24 18:58:16.873185","collector_001",23.5,24.6,387.0,21.6,21.2,7.1,336.0,16.0,23.0,54.0
"2026-04-24 19:03:18.549948","collector_001",23.2,25.4,298.0,21.5,21.1,7.1,335.0,15.0,23.0,54.0
"2026-04-24 19:08:20.381963","collector_001",23.2,25.0,226.0,21.5,21.1,7.1,335.0,15.0,23.0,54.0
"2026-04-24 19:13:22.06792","collector_001",23.1,23.9,176.0,21.5,21.1,7.1,334.0,15.0,23.0,54.0
"2026-04-24 19:18:24.154956","collector_001",23.3,25.1,138.0,21.5,21.1,7.1,334.0,15.0,23.0,54.0
"2026-04-24 19:23:25.947922","collector_001",23.1,26.3,117.0,21.4,21.1,7.1,333.0,15.0,23.0,54.0
"2026-04-24 19:28:27.706933","collector_001",22.9,23.9,102.0,21.4,21.1,7.1,333.0,15.0,23.0,54.0
"2026-04-24 19:33:30.875939","collector_001",22.7,23.3,97.0,21.3,21.1,7.1,332.0,15.0,23.0,53.0
"2026-04-24 19:38:33.269014","collector_001",22.7,23.7,97.0,21.3,21.1,7.1,331.0,15.0,23.0,53.0
"2026-04-24 19:43:35.772927","collector_001",22.7,22.7,95.0,21.3,21.0,7.1,330.0,15.0,23.0,53.0
"2026-04-24 19:48:45.129951","collector_001",22.5,21.9,96.0,21.2,21.0,7.1,329.0,15.0,23.0,53.0
"2026-04-24 19:54:01.921927","collector_001",22.5,22.3,95.0,21.1,21.0,7.1,328.0,15.0,23.0,53.0
"2026-04-24 19:59:07.603931","collector_001",22.6,22.7,95.0,21.1,21.0,7.1,328.0,15.0,23.0,53.0
"2026-04-24 20:04:12.33792","collector_001",22.7,22.3,95.0,21.0,21.0,7.1,327.0,15.0,23.0,53.0
"2026-04-24 20:09:14.396927","collector_001",22.4,23.3,96.0,21.0,21.0,7.1,327.0,15.0,23.0,53.0
"2026-04-24 20:14:16.700931","collector_001",22.3,25.5,95.0,20.9,21.0,7.1,325.0,15.0,22.0,52.0
"2026-04-24 20:19:19.253988","collector_001",22.3,25.8,95.0,20.9,21.0,7.1,325.0,15.0,22.0,52.0
"2026-04-24 20:24:21.619927","collector_001",22.1,25.5,94.0,20.8,21.0,7.1,324.0,15.0,22.0,52.0
"2026-04-24 20:29:24.381925","collector_001",22.3,26.2,94.0,20.7,21.0,7.1,323.0,15.0,22.0,52.0
"2026-04-24 20:34:26.216968","collector_001",22.1,27.3,94.0,20.7,21.0,7.1,323.0,15.0,22.0,52.0
"2026-04-24 20:39:28.463926","collector_001",22.0,26.1,95.0,20.7,20.9,7.1,322.0,15.0,22.0,52.0
"2026-04-24 20:44:31.332933","collector_001",22.1,27.7,95.0,20.6,20.9,7.1,321.0,15.0,22.0,52.0
"2026-04-24 20:49:33.543978","collector_001",22.2,27.1,96.0,20.6,20.9,7.1,321.0,15.0,22.0,52.0
"2026-04-24 20:54:35.524931","collector_001",22.1,26.6,95.0,20.5,20.9,7.1,319.0,15.0,22.0,51.0
"2026-04-24 20:59:37.972925","collector_001",21.9,27.9,96.0,20.5,20.9,7.1,319.0,15.0,22.0,51.0
"2026-04-24 21:04:39.744457","collector_001",21.9,26.7,94.0,20.4,20.9,7.1,318.0,15.0,22.0,51.0
"2026-04-24 21:09:43.163938","collector_001",22.1,29.6,94.0,20.4,20.8,7.1,317.0,15.0,22.0,51.0
"2026-04-24 21:14:46.04695","collector_001",22.3,26.4,94.0,20.4,20.8,7.1,317.0,15.0,22.0,51.0
"2026-04-24 21:19:48.931961","collector_001",22.2,27.1,96.0,20.3,20.8,7.1,317.0,15.0,22.0,51.0
"2026-04-24 21:24:51.289951","collector_001",21.9,29.1,96.0,20.3,20.8,7.1,316.0,15.0,22.0,51.0
"2026-04-24 21:29:53.405927","collector_001",21.7,30.0,96.0,20.2,20.8,7.1,315.0,14.0,22.0,51.0
"2026-04-24 21:34:55.412931","collector_001",22.0,27.9,96.0,20.2,20.8,7.1,315.0,14.0,22.0,51.0
"2026-04-24 21:39:57.104993","collector_001",22.2,27.3,95.0,20.2,20.8,7.1,314.0,14.0,22.0,50.0
"2026-04-24 21:44:58.904953","collector_001",21.9,28.1,95.0,20.2,20.8,7.1,313.0,14.0,22.0,50.0
"2026-04-24 21:50:01.163939","collector_001",22.2,27.5,95.0,20.1,20.8,7.1,313.0,14.0,22.0,50.0
"2026-04-24 21:55:03.32992","collector_001",21.7,29.1,1.0,20.1,20.8,7.1,313.0,14.0,22.0,50.0
"2026-04-24 22:00:04.980926","collector_001",21.7,31.1,1.0,20.1,20.8,7.1,313.0,14.0,22.0,50.0
"2026-04-24 22:05:06.395037","collector_001",21.7,31.2,1.0,20.0,20.8,7.1,312.0,14.0,21.0,50.0
"2026-04-24 22:10:07.996023","collector_001",21.7,31.5,1.0,20.0,20.8,7.1,311.0,14.0,21.0,50.0
"2026-04-24 22:15:09.369023","collector_001",21.8,28.9,1.0,20.0,20.8,7.1,311.0,14.0,21.0,50.0
"2026-04-24 22:20:11.475025","collector_001",21.8,30.0,1.0,20.0,20.8,7.1,310.0,14.0,21.0,50.0
"2026-04-24 22:25:13.059031","collector_001",21.7,29.5,1.0,19.9,20.7,7.1,310.0,14.0,21.0,50.0
"2026-04-24 22:30:14.662069","collector_001",21.6,29.6,1.0,19.9,20.7,7.1,309.0,14.0,21.0,50.0
"2026-04-24 22:35:15.908048","collector_001",21.7,29.9,1.0,19.9,20.7,7.1,309.0,14.0,21.0,50.0
"2026-04-24 22:40:17.270017","collector_001",21.8,29.3,1.0,19.9,20.7,7.1,309.0,14.0,21.0,50.0
"2026-04-24 22:45:18.906024","collector_001",21.8,31.7,1.0,19.8,20.7,7.1,308.0,14.0,21.0,50.0
"2026-04-24 22:50:20.381039","collector_001",21.7,30.9,1.0,19.8,20.7,7.1,308.0,14.0,21.0,50.0
"2026-04-24 22:55:21.782025","collector_001",21.4,33.3,1.0,19.8,20.7,7.1,308.0,14.0,21.0,50.0
"2026-04-24 23:00:23.196055","collector_001",21.4,31.5,1.0,19.8,20.7,7.1,307.0,14.0,21.0,49.0
"2026-04-24 23:05:24.461063","collector_001",21.4,32.4,1.0,19.7,20.7,7.1,307.0,14.0,21.0,49.0
"2026-04-24 23:10:25.994071","collector_001",21.5,32.8,0.0,19.7,20.7,7.1,306.0,14.0,21.0,49.0
"2026-04-24 23:15:27.405029","collector_001",21.7,30.8,0.0,19.7,20.7,7.1,306.0,14.0,21.0,49.0
"2026-04-24 23:20:28.858046","collector_001",21.8,30.0,0.0,19.7,20.7,7.1,305.0,14.0,21.0,49.0
"2026-04-24 23:25:30.546025","collector_001",21.8,31.0,0.0,19.7,20.7,7.1,305.0,14.0,21.0,49.0
"2026-04-24 23:30:31.922018","collector_001",21.3,31.3,0.0,19.6,20.7,7.1,305.0,14.0,21.0,49.0
"2026-04-24 23:35:33.223034","collector_001",21.3,31.8,0.0,19.6,20.7,7.1,304.0,14.0,21.0,49.0
"2026-04-24 23:40:34.551025","collector_001",21.2,33.1,0.0,19.6,20.7,7.1,304.0,14.0,21.0,49.0
"2026-04-24 23:45:35.975025","collector_001",21.4,31.1,0.0,19.5,20.7,7.1,304.0,14.0,21.0,49.0
"2026-04-24 23:50:37.179018","collector_001",21.6,31.3,0.0,19.5,20.7,7.1,303.0,14.0,21.0,49.0
"2026-04-24 23:55:38.537025","collector_001",21.6,30.6,0.0,19.5,20.6,7.1,303.0,14.0,21.0,49.0
"2026-04-25 00:00:40.07802","collector_001",21.8,30.3,0.0,19.5,20.6,7.1,303.0,14.0,21.0,49.0
"2026-04-25 00:05:41.51402","collector_001",21.8,29.8,0.0,19.5,20.6,7.1,302.0,14.0,21.0,49.0
"2026-04-25 00:10:43.020052","collector_001",21.8,30.0,0.0,19.5,20.6,7.1,302.0,14.0,21.0,49.0
"2026-04-25 00:15:44.243035","collector_001",21.9,29.9,0.0,19.5,20.6,7.1,302.0,14.0,21.0,49.0
"2026-04-25 00:20:45.684031","collector_001",21.9,30.1,0.0,19.4,20.6,7.1,302.0,14.0,21.0,49.0
"2026-04-25 00:25:47.125022","collector_001",21.9,30.3,0.0,19.4,20.6,7.1,302.0,14.0,21.0,49.0
"2026-04-25 00:30:48.304029","collector_001",21.9,30.3,0.0,19.4,20.6,7.1,301.0,14.0,21.0,48.0
"2026-04-25 00:35:49.513017","collector_001",21.8,30.1,0.0,19.4,20.6,7.1,301.0,14.0,21.0,48.0
"2026-04-25 00:40:50.818036","collector_001",21.8,29.9,0.0,19.4,20.6,7.1,301.0,14.0,21.0,48.0
"2026-04-25 00:45:52.404029","collector_001",21.9,29.9,0.0,19.4,20.6,7.1,301.0,14.0,21.0,48.0
"2026-04-25 00:50:53.773053","collector_001",21.9,30.0,0.0,19.4,20.6,7.1,301.0,14.0,21.0,48.0
"2026-04-25 00:55:55.409031","collector_001",21.8,30.0,0.0,19.4,20.6,7.1,300.0,14.0,21.0,48.0
"2026-04-25 01:00:57.005048","collector_001",21.9,29.9,0.0,19.4,20.6,7.1,300.0,14.0,21.0,48.0
"2026-04-25 01:05:58.246269","collector_001",21.8,30.4,0.0,19.4,20.6,7.1,300.0,14.0,21.0,48.0
"2026-04-25 01:10:59.879274","collector_001",21.9,29.7,0.0,19.4,20.6,7.1,300.0,14.0,21.0,48.0
"2026-04-25 01:16:01.195292","collector_001",21.9,29.7,0.0,19.4,20.6,7.1,300.0,14.0,21.0,48.0
"2026-04-25 01:21:02.756272","collector_001",21.9,30.0,0.0,19.3,20.6,7.1,299.0,14.0,21.0,48.0
"2026-04-25 01:26:04.035365","collector_001",21.9,29.6,0.0,19.4,20.6,7.1,299.0,14.0,21.0,48.0
"2026-04-25 01:31:05.327267","collector_001",21.8,30.5,0.0,19.4,20.6,7.1,299.0,14.0,21.0,48.0
"2026-04-25 01:36:06.733274","collector_001",21.9,29.7,0.0,19.3,20.6,7.1,299.0,14.0,21.0,48.0
"2026-04-25 01:41:08.226293","collector_001",21.8,30.2,0.0,19.3,20.6,7.1,298.0,14.0,20.0,48.0
"2026-04-25 01:46:09.779272","collector_001",21.8,29.6,0.0,19.3,20.6,7.1,298.0,14.0,20.0,48.0
"2026-04-25 01:51:11.038285","collector_001",21.8,30.0,0.0,19.3,20.6,7.1,298.0,14.0,20.0,48.0
"2026-04-25 01:56:12.673273","collector_001",21.8,32.4,0.0,19.3,20.6,7.1,298.0,14.0,20.0,48.0
"2026-04-25 02:01:14.376267","collector_001",21.9,29.8,0.0,19.3,20.6,7.1,297.0,14.0,20.0,48.0
"2026-04-25 02:06:15.674293","collector_001",21.8,29.7,0.0,19.3,20.6,7.1,297.0,14.0,20.0,48.0
"2026-04-25 02:11:17.084269","collector_001",21.8,29.9,0.0,19.3,20.5,7.1,297.0,14.0,20.0,48.0
